Hora,DiaDaSemana,Temperatura,Chuva,EventoNaRegiao,EhFeriado,Ocupacao
21,2,12,1,0,0,63
22,2,22,0,0,0,34
23,2,15,0,0,0,53
0,3,27,0,0,0,10
1,3,27,0,0,0,11
2,3,19,0,0,0,6
3,3,21,0,0,0,15
4,3,30,0,0,0,5
5,3,22,0,0,0,9
6,3,20,0,0,0,23
7,3,21,0,0,0,40
8,3,29,0,0,0,70
9,3,28,0,0,0,70
10,3,23,0,0,0,83
11,3,26,0,0,0,81
12,3,28,0,0,0,81
13,3,20,1,0,0,100
14,3,29,0,0,0,82
15,3,20,0,0,0,78
16,3,15,0,0,0,93
17,3,28,0,0,0,83
18,3,26,0,0,0,51
19,3,20,0,0,0,39
20,3,20,0,0,0,53
21,3,29,0,0,0,55
22,3,23,0,0,0,47
23,3,26,1,0,0,58
0,4,27,1,0,0,27
1,4,29,0,0,0,6
2,4,18,0,0,0,11
3,4,26,0,0,0,13
4,4,26,0,0,0,9
5,4,27,0,0,0,6
6,4,25,0,0,0,34
7,4,24,0,0,0,31
8,4,18,0,0,0,78
9,4,13,1,0,0,100
10,4,14,1,0,0,85
11,4,18,0,0,0,85
12,4,14,1,0,0,90
13,4,26,1,0,0,100
14,4,21,0,0,0,73
15,4,18,0,0,0,79
16,4,20,0,0,0,79
17,4,17,0,0,0,81
18,4,18,0,0,0,52
19,4,19,0,0,0,50
20,4,28,0,0,0,40
21,4,20,0,0,0,33
22,4,25,0,0,0,36
23,4,19,0,0,0,40
0,5,26,0,0,0,6
1,5,18,0,0,0,11
2,5,26,0,0,0,8
3,5,24,0,0,0,9
4,5,27,0,0,0,10
5,5,17,0,0,0,13
6,5,18,1,0,0,41
7,5,16,0,0,0,26
8,5,29,0,0,0,77
9,5,23,0,0,0,94
10,5,21,0,0,0,81
11,5,23,0,0,0,74
12,5,28,0,0,0,74
13,5,19,1,0,0,97
14,5,16,1,0,0,89
15,5,22,0,0,0,85
16,5,25,0,0,0,73
17,5,28,0,0,0,77
18,5,19,0,0,0,55
19,5,20,0,1,0,95
20,5,27,1,0,0,48
21,5,20,0,1,0,96
22,5,20,1,0,0,73
23,5,20,0,1,0,95
0,6,18,1,0,0,21
1,6,18,1,0,0,25
2,6,28,0,0,0,6
3,6,23,0,0,0,12
4,6,15,0,0,0,14
5,6,13,1,0,0,22
6,6,19,0,0,0,21
7,6,16,0,0,0,21
8,6,26,1,0,0,89
9,6,28,0,0,0,80
10,6,25,0,0,0,81
11,6,15,0,0,0,84
12,6,20,1,0,0,100
13,6,21,0,0,0,93
14,6,20,0,0,0,87
15,6,21,0,0,0,82
16,6,20,0,0,0,75
17,6,20,1,0,0,96
18,6,24,0,0,0,36
19,6,24,1,0,0,47
20,6,28,0,0,0,44
21,6,16,1,1,0,99
22,6,25,0,1,0,96
23,6,16,0,0,0,44
0,0,29,0,0,0,11
1,0,23,0,0,0,7
2,0,26,0,0,0,6
3,0,25,1,0,0,21
4,0,15,0,0,0,8
5,0,25,0,0,0,7
6,0,23,1,0,0,54
7,0,25,1,0,0,50
8,0,22,0,0,0,70
9,0,23,0,0,0,85
10,0,27,1,0,0,100
11,0,17,0,0,0,73
12,0,19,0,0,0,70
13,0,25,0,0,0,83
14,0,26,0,0,0,74
15,0,25,0,0,0,81
16,0,28,0,0,0,70
17,0,18,1,0,0,100
18,0,21,1,0,0,46
19,0,17,0,0,0,37
20,0,24,0,0,0,46
21,0,15,0,0,0,30
22,0,29,0,0,0,56
23,0,29,0,0,0,34
0,1,21,0,0,0,13
1,1,19,0,0,0,6
2,1,24,0,0,0,11
3,1,27,1,0,0,28
4,1,25,0,0,0,6
5,1,15,0,0,0,7
6,1,16,0,0,0,20
7,1,19,1,0,0,47
8,1,19,0,0,0,74
9,1,26,0,0,0,70
10,1,23,1,0,0,92
11,1,25,0,0,0,74
12,1,27,0,0,0,89
13,1,20,0,0,0,93
14,1,30,0,0,0,71
15,1,30,0,0,0,87
16,1,18,0,0,0,78
17,1,12,1,0,0,100
18,1,28,0,0,0,58
19,1,18,1,0,0,64
20,1,16,0,0,0,35
21,1,24,0,0,0,59
22,1,17,0,0,0,60
23,1,28,0,0,0,36
0,2,25,0,0,0,14
1,2,30,0,0,0,7
2,2,16,0,0,0,12
3,2,22,0,0,0,7
4,2,28,0,0,0,14
5,2,25,1,0,0,31
6,2,17,0,0,0,20
7,2,21,0,0,0,30
8,2,30,0,0,0,86
9,2,16,0,0,0,89
10,2,18,0,0,0,72
11,2,21,0,0,0,83
12,2,28,0,0,0,75
13,2,14,1,0,0,94
14,2,20,0,0,0,90
15,2,20,0,0,0,85
16,2,24,0,0,0,81
17,2,25,0,0,0,92
18,2,25,0,0,0,46
19,2,19,0,0,0,46
20,2,30,0,0,0,50
21,2,17,0,0,0,43
22,2,21,0,0,0,37
23,2,27,1,0,0,53
0,3,16,1,0,0,18
1,3,15,0,0,0,13
2,3,28,0,0,0,14
3,3,30,0,0,0,11
4,3,26,0,0,0,14
5,3,21,0,0,0,13
6,3,30,0,0,0,34
7,3,27,0,0,0,23
8,3,25,0,0,0,87
9,3,23,0,0,0,90
10,3,24,0,0,0,94
11,3,15,0,0,0,74
12,3,15,1,0,0,100
13,3,23,0,0,0,95
14,3,23,0,0,0,88
15,3,15,0,0,0,77
16,3,26,0,0,0,76
17,3,20,0,0,0,87
18,3,22,0,0,0,31
19,3,23,1,0,0,50
20,3,24,0,0,0,32
21,3,17,0,0,0,49
22,3,25,1,0,0,63
23,3,30,0,0,0,58
0,4,30,0,0,0,10
1,4,17,0,0,0,11
2,4,19,0,0,0,5
3,4,27,0,0,0,14
4,4,30,0,0,0,9
5,4,24,1,0,0,25
6,4,20,0,0,0,25
7,4,22,0,0,0,37
8,4,21,1,0,0,99
9,4,16,0,0,0,91
10,4,26,0,0,0,89
11,4,25,0,0,0,93
12,4,23,0,0,0,81
13,4,17,1,0,0,87
14,4,30,0,0,0,73
15,4,30,0,0,0,74
16,4,28,0,0,0,94
17,4,26,0,0,0,95
18,4,28,0,0,0,57
19,4,21,0,0,0,56
20,4,18,0,0,0,56
21,4,23,0,0,0,48
22,4,20,0,0,0,56
23,4,16,0,0,0,36
0,5,21,0,0,0,15
1,5,20,0,0,0,7
2,5,25,0,0,0,14
3,5,19,0,0,0,10
4,5,15,0,0,0,13
5,5,18,0,0,0,11
6,5,30,0,0,0,29
7,5,18,0,0,0,28
8,5,25,1,0,0,100
9,5,25,0,0,0,72
10,5,19,0,0,0,77
11,5,25,0,0,0,87
12,5,16,1,0,0,100
13,5,24,0,0,0,79
14,5,19,1,0,0,90
15,5,28,0,0,0,91
16,5,24,0,0,0,94
17,5,23,0,0,0,86
18,5,27,0,0,0,56
19,5,16,1,0,0,63
20,5,19,0,1,0,98
21,5,27,1,0,0,53
22,5,22,0,0,0,57
23,5,17,0,1,0,99
0,6,20,0,0,0,15
1,6,27,0,0,0,6
2,6,16,0,0,0,15
3,6,21,1,0,0,24
4,6,27,1,0,0,18
5,6,15,1,0,0,25
6,6,25,0,0,0,21
7,6,20,1,0,0,53
8,6,23,0,0,0,73
9,6,22,0,0,0,75
10,6,23,0,0,0,94
11,6,25,0,0,0,95
12,6,15,0,0,0,81
13,6,25,1,0,0,100
14,6,17,1,0,0,99
15,6,15,1,0,0,95
16,6,22,0,0,0,77
17,6,26,1,0,0,89
18,6,24,0,0,0,35
19,6,29,0,0,0,37
20,6,19,1,1,0,96
21,6,12,1,0,0,74
22,6,26,0,0,0,32
23,6,21,0,0,0,58
0,0,25,1,0,0,22
1,0,24,1,0,0,23
2,0,22,0,0,0,12
3,0,30,0,0,0,14
4,0,26,0,0,0,7
5,0,27,0,0,0,12
6,0,24,0,0,0,31
7,0,17,0,0,0,30
8,0,29,0,0,0,82
9,0,25,0,0,0,79
10,0,15,1,0,0,100
11,0,25,0,0,0,70
12,0,22,0,0,0,84
13,0,12,1,0,0,100
14,0,25,0,0,0,90
15,0,19,0,0,0,91
16,0,18,0,0,0,70
17,0,23,0,0,0,70
18,0,29,0,0,0,42
19,0,30,0,0,0,37
20,0,24,0,0,0,33
21,0,24,0,0,0,53
22,0,20,0,0,0,39
23,0,24,0,0,0,52
0,1,22,0,0,0,14
1,1,23,0,0,0,12
2,1,18,0,0,0,14
3,1,28,0,0,0,11
4,1,23,0,0,0,9
5,1,27,0,0,0,6
6,1,16,1,0,0,49
7,1,30,0,0,0,38
8,1,18,1,0,0,87
9,1,27,0,0,0,78
10,1,23,1,0,0,91
11,1,24,0,0,0,84
12,1,25,0,0,0,76
13,1,22,1,0,0,100
14,1,25,0,0,0,76
15,1,27,0,0,0,85
16,1,16,0,0,0,91
17,1,30,0,0,0,72
18,1,27,0,0,0,55
19,1,28,0,0,0,59
20,1,20,0,0,0,44
21,1,28,0,0,0,33
22,1,15,1,0,0,56
23,1,23,0,0,0,51
0,2,18,0,0,0,7
1,2,12,1,0,0,29
2,2,24,0,0,0,5
3,2,22,0,0,0,7
4,2,23,0,0,0,6
5,2,24,0,0,0,9
6,2,21,1,0,0,45
7,2,20,1,0,0,44
8,2,20,0,0,0,94
9,2,26,0,0,0,76
10,2,14,1,0,0,94
11,2,26,0,0,0,72
12,2,27,0,0,0,86
13,2,18,0,0,0,78
14,2,25,1,0,0,88
15,2,15,0,0,0,73
16,2,18,1,0,0,93
17,2,27,0,0,0,91
18,2,16,1,0,0,75
19,2,19,0,0,0,48
20,2,30,0,0,0,32
21,2,29,0,0,0,51
22,2,18,0,0,0,39
23,2,30,0,0,0,57
0,3,22,0,0,0,6
1,3,23,0,0,0,6
2,3,19,0,0,0,7
3,3,19,0,0,0,8
4,3,16,0,0,0,11
5,3,27,0,0,0,14
6,3,24,0,0,0,22
7,3,28,0,0,0,33
8,3,17,0,0,0,82
9,3,20,0,0,0,95
10,3,24,0,0,0,75
11,3,19,0,0,0,78
12,3,18,0,0,0,90
13,3,22,1,0,0,99
14,3,12,1,0,0,100
15,3,28,0,0,0,89
16,3,15,0,0,0,93
17,3,28,0,0,0,74
18,3,22,0,0,0,30
19,3,17,0,0,0,57
20,3,18,0,0,0,51
21,3,25,1,0,0,61
22,3,18,1,0,0,54
23,3,29,0,0,0,55
0,4,18,0,0,0,7
1,4,21,0,0,0,12
2,4,23,0,0,0,10
3,4,26,0,0,0,13
4,4,19,0,0,0,7
5,4,24,0,0,0,15
6,4,18,0,0,0,36
7,4,17,0,0,0,29
8,4,16,0,0,0,81
9,4,16,0,0,0,76
10,4,18,0,0,0,87
11,4,29,0,0,0,81
12,4,27,0,0,0,74
13,4,27,0,0,0,90
14,4,13,1,0,0,96
15,4,15,0,0,0,95
16,4,17,0,0,0,91
17,4,25,0,0,0,88
18,4,30,0,0,0,49
19,4,25,1,0,0,59
20,4,30,0,0,0,51
21,4,29,0,0,0,59
22,4,30,0,0,0,45
23,4,16,0,0,0,50
0,5,14,1,0,0,25
1,5,19,1,0,0,30
2,5,16,0,0,0,13
3,5,24,0,0,0,5
4,5,20,1,0,0,26
5,5,30,0,0,0,6
6,5,23,0,0,0,30
7,5,21,0,0,0,34
8,5,18,0,0,0,73
9,5,22,0,0,0,92
10,5,21,0,0,0,92
11,5,12,1,0,0,87
12,5,24,0,0,0,92
13,5,30,0,0,0,82
14,5,15,0,0,0,92
15,5,16,1,0,0,92
16,5,27,0,0,0,90
17,5,26,0,0,0,74
18,5,23,1,0,0,74
19,5,23,0,1,0,99
20,5,19,0,0,0,56
21,5,28,0,1,0,96
22,5,17,1,0,0,60
23,5,27,0,1,0,95
0,6,23,0,0,0,10
1,6,25,0,0,0,5
2,6,30,0,0,0,12
3,6,30,0,0,0,5
4,6,20,0,0,0,9
5,6,27,0,0,0,9
6,6,17,0,0,0,28
7,6,26,0,0,0,28
8,6,17,0,0,0,94
9,6,18,0,0,0,81
10,6,26,1,0,0,100
11,6,19,0,0,0,81
12,6,21,0,0,0,94
13,6,21,1,0,0,95
14,6,17,0,0,0,74
15,6,22,0,0,0,72
16,6,17,1,0,0,100
17,6,23,0,0,0,87
18,6,18,0,0,0,36
19,6,15,0,0,0,54
20,6,27,0,0,0,31
21,6,16,0,1,0,99
22,6,27,0,0,0,56
23,6,25,0,0,0,59
0,0,30,0,0,0,7
1,0,25,0,0,0,11
2,0,20,0,0,0,6
3,0,16,1,0,0,25
4,0,28,0,0,0,13
5,0,18,0,0,0,14
6,0,22,0,0,0,34
7,0,28,0,0,0,25
8,0,25,0,0,0,90
9,0,18,0,0,0,80
10,0,21,0,0,0,89
11,0,18,1,0,0,100
12,0,23,0,0,0,79
13,0,23,1,0,0,94
14,0,25,1,0,0,91
15,0,17,0,0,0,83
16,0,13,1,0,0,100
17,0,17,0,0,0,76
18,0,28,0,0,0,60
19,0,20,0,0,0,57
20,0,17,0,0,0,55
21,0,13,1,0,0,64
22,0,29,0,0,0,52
23,0,19,1,0,0,49
0,1,26,0,0,0,9
1,1,23,1,0,0,33
2,1,21,0,0,0,5
3,1,23,0,0,0,13
4,1,26,0,0,0,14
5,1,28,0,0,0,9
6,1,27,0,0,0,34
7,1,22,0,0,0,38
8,1,28,0,0,0,85
9,1,22,0,0,0,82
10,1,24,0,0,0,72
11,1,26,0,0,0,93
12,1,22,1,0,0,96
13,1,15,0,0,0,74
14,1,13,1,0,0,100
15,1,19,1,0,0,91
16,1,15,0,0,0,82
17,1,28,0,0,0,93
18,1,30,0,0,0,55
19,1,26,0,0,0,50
20,1,16,0,0,0,46
21,1,15,0,0,0,35
22,1,23,1,0,0,59
23,1,15,1,0,0,65
0,2,24,0,0,0,7
1,2,28,0,0,0,7
2,2,18,0,0,0,15
3,2,19,0,0,0,15
4,2,23,0,0,0,13
5,2,19,0,0,0,5
6,2,26,0,0,0,31
7,2,22,0,0,0,29
8,2,22,1,0,0,100
9,2,27,1,0,0,82
10,2,15,1,0,0,99
11,2,15,1,0,0,100
12,2,26,0,0,0,91
13,2,18,0,0,0,76
14,2,29,0,0,0,91
15,2,17,0,0,0,85
16,2,23,0,0,0,72
17,2,24,1,0,0,92
18,2,24,0,0,0,52
19,2,22,1,0,0,78
20,2,19,1,0,0,62
21,2,20,1,0,0,55
22,2,30,0,0,0,51
23,2,28,0,0,0,53
0,3,15,0,0,0,11
1,3,16,0,0,0,8
2,3,27,0,0,0,10
3,3,30,0,0,0,6
4,3,30,0,0,0,12
5,3,21,0,0,0,10
6,3,13,1,0,0,57
7,3,20,1,0,0,31
8,3,15,0,0,0,70
9,3,18,0,0,0,82
10,3,24,0,0,0,74
11,3,30,0,0,0,95
12,3,16,0,0,0,88
13,3,29,0,0,0,95
14,3,19,0,0,0,83
15,3,19,1,0,0,97
16,3,26,0,0,0,90
17,3,17,0,0,0,79
18,3,27,0,0,0,44
19,3,16,1,0,0,76
20,3,19,0,0,0,39
21,3,22,0,0,0,48
22,3,30,0,0,0,32
23,3,17,0,0,0,51
0,4,15,0,0,0,5
1,4,23,0,0,0,12
2,4,26,0,0,0,7
3,4,27,0,0,0,12
4,4,19,0,0,0,15
5,4,22,0,0,0,15
6,4,23,0,0,0,39
7,4,23,0,0,0,23
8,4,23,0,0,0,78
9,4,16,1,0,0,84
10,4,27,0,0,0,94
11,4,22,0,0,0,74
12,4,15,1,0,0,93
13,4,15,0,0,0,90
14,4,17,1,0,0,93
15,4,24,0,0,0,84
16,4,20,1,0,0,92
17,4,16,0,0,0,80
18,4,23,0,0,0,55
19,4,17,1,0,0,60
20,4,25,0,0,0,39
21,4,29,0,0,0,42
22,4,28,0,0,0,36
23,4,17,0,0,0,57
0,5,18,0,0,0,15
1,5,23,1,0,0,21
2,5,30,0,0,0,7
3,5,18,0,0,0,9
4,5,22,0,0,0,14
5,5,13,1,0,0,20
6,5,30,0,0,0,24
7,5,18,0,0,0,27
8,5,18,0,0,0,79
9,5,12,1,0,0,95
10,5,21,1,0,0,100
11,5,19,1,0,0,94
12,5,23,1,0,0,97
13,5,20,0,0,0,93
14,5,30,0,0,0,90
15,5,24,0,0,0,90
16,5,22,0,0,0,72
17,5,28,0,0,0,81
18,5,28,0,0,0,48
19,5,26,0,0,0,38
20,5,26,0,0,0,48
21,5,12,1,1,0,98
22,5,20,1,1,0,95
23,5,20,0,1,0,98
0,6,26,0,0,0,15
1,6,24,0,0,0,12
2,6,15,1,0,0,26
3,6,30,0,0,0,14
4,6,25,0,0,0,5
5,6,21,0,0,0,15
6,6,15,1,0,0,56
7,6,25,0,0,0,29
8,6,23,0,0,0,91
9,6,28,0,0,0,77
10,6,23,1,0,0,91
11,6,28,0,0,0,83
12,6,21,1,0,0,95
13,6,28,0,0,0,71
14,6,20,0,0,0,88
15,6,26,0,0,0,92
16,6,18,0,0,0,76
17,6,14,1,0,0,100
18,6,15,1,0,0,47
19,6,12,1,0,0,49
20,6,21,0,0,0,49
21,6,30,0,0,0,58
22,6,25,0,1,0,96
23,6,18,0,1,0,97
0,0,19,0,0,0,9
1,0,21,0,0,0,5
2,0,26,0,0,0,13
3,0,28,0,0,0,5
4,0,15,0,0,0,8
5,0,28,0,0,0,9
6,0,20,0,0,0,39
7,0,28,0,0,0,35
8,0,23,0,0,0,73
9,0,13,1,0,0,100
10,0,27,0,0,0,93
11,0,21,0,0,0,83
12,0,30,0,0,0,70
13,0,13,1,0,0,100
14,0,19,1,0,0,95
15,0,21,0,0,0,87
16,0,27,0,0,0,70
17,0,26,0,0,0,86
18,0,26,0,0,0,54
19,0,25,1,0,0,55
20,0,17,0,0,0,50
21,0,18,0,0,0,30
22,0,19,0,0,0,45
23,0,15,0,0,0,54
0,1,26,0,0,0,5
1,1,29,0,0,0,11
2,1,23,0,0,0,12
3,1,19,0,0,0,10
4,1,21,0,0,0,12
5,1,17,0,0,0,12
6,1,17,0,0,0,39
7,1,15,1,0,0,41
8,1,18,0,0,0,87
9,1,17,0,0,0,84
10,1,18,1,0,0,100
11,1,14,1,0,0,100
12,1,24,0,0,0,94
13,1,20,0,0,0,91
14,1,21,0,0,0,92
15,1,16,0,0,0,81
16,1,26,0,0,0,84
17,1,26,1,0,0,100
18,1,18,0,0,0,36
19,1,23,1,0,0,55
20,1,22,0,0,0,43
21,1,22,0,0,0,56
22,1,25,0,0,0,30
23,1,23,0,0,0,44
0,2,30,0,0,0,13
1,2,20,0,0,0,9
2,2,26,0,0,0,7
3,2,25,0,0,0,9
4,2,25,0,0,0,7
5,2,27,0,0,0,13
6,2,16,0,0,0,33
7,2,17,0,0,0,20
8,2,16,0,0,0,90
9,2,15,1,0,0,92
10,2,16,0,0,0,93
11,2,29,0,0,0,90
12,2,25,0,0,0,85
13,2,23,0,0,0,85
14,2,18,0,0,0,83
15,2,29,0,0,0,78
16,2,25,0,0,0,86
17,2,25,1,0,0,100
18,2,19,0,0,0,37
19,2,22,0,0,0,34
20,2,29,0,0,0,56
21,2,26,1,0,0,77
22,2,16,1,0,0,71
23,2,18,0,0,0,56
0,3,22,1,0,0,25
1,3,18,0,0,0,6
2,3,18,0,0,0,8
3,3,29,0,0,0,14
4,3,17,0,0,0,7
5,3,16,0,0,0,13
6,3,29,0,0,0,22
7,3,29,0,0,0,28
8,3,22,0,0,0,70
9,3,24,0,0,0,89
10,3,16,1,0,0,99
11,3,20,1,0,0,87
12,3,16,1,0,0,100
13,3,17,0,0,0,92
14,3,18,0,0,0,73
15,3,22,0,0,0,81
16,3,21,0,0,0,87
17,3,27,0,0,0,83
18,3,30,0,0,0,52
19,3,18,0,0,0,58
20,3,17,0,0,0,38
21,3,28,0,0,0,36
22,3,20,0,0,0,37
23,3,17,0,0,0,32
0,4,19,0,0,0,12
1,4,19,0,0,0,5
2,4,18,0,0,0,11
3,4,14,1,0,0,25
4,4,27,0,0,0,14
5,4,16,0,0,0,10
6,4,27,0,0,0,37
7,4,23,1,0,0,39
8,4,15,1,0,0,100
9,4,18,0,0,0,77
10,4,25,0,0,0,76
11,4,29,0,0,0,77
12,4,26,0,0,0,94
13,4,15,0,0,0,77
14,4,26,1,0,0,99
15,4,21,0,0,0,74
16,4,18,1,0,0,100
17,4,15,0,0,0,93
18,4,16,1,0,0,62
19,4,12,1,0,0,66
20,4,28,0,0,0,37
21,4,18,0,0,0,36
22,4,16,0,0,0,51
23,4,17,0,0,0,53
0,5,22,0,0,0,6
1,5,12,1,0,0,31
2,5,24,1,0,0,24
3,5,29,0,0,0,10
4,5,18,0,0,0,5
5,5,22,0,0,0,14
6,5,16,0,0,0,28
7,5,27,0,0,0,26
8,5,26,0,0,0,84
9,5,16,0,0,0,73
10,5,24,0,0,0,76
11,5,14,1,0,0,97
12,5,25,0,0,0,94
13,5,27,0,0,0,95
14,5,20,0,0,0,85
15,5,24,0,0,0,93
16,5,18,0,0,0,74
17,5,26,0,0,0,90
18,5,24,1,0,0,45
19,5,19,0,1,0,96
20,5,21,0,1,0,98
21,5,18,0,1,0,96
22,5,28,0,1,0,96
23,5,20,0,0,0,39
0,6,17,1,0,0,18
1,6,17,0,0,0,9
2,6,25,1,0,0,18
3,6,16,0,0,0,10
4,6,21,0,0,0,5
5,6,16,0,0,0,8
6,6,15,0,0,0,30
7,6,28,0,0,0,31
8,6,19,0,0,0,88
9,6,19,1,0,0,91
10,6,24,0,0,0,86
11,6,25,0,0,0,72
12,6,25,0,0,0,71
13,6,20,0,0,0,90
14,6,24,0,0,0,83
15,6,22,1,0,0,82
16,6,18,1,0,0,100
17,6,15,0,0,0,79
18,6,18,0,0,0,38
19,6,29,0,0,0,38
20,6,29,0,0,0,36
21,6,25,0,0,0,44
22,6,26,0,0,0,48
23,6,24,0,0,0,31
0,0,30,0,0,0,12
1,0,16,0,0,0,15
2,0,15,1,0,0,26
3,0,16,0,0,0,13
4,0,20,0,0,0,12
5,0,17,0,0,0,5
6,0,26,0,0,0,23
7,0,20,0,0,0,20
8,0,21,0,0,0,94
9,0,20,0,0,0,92
10,0,28,0,0,0,94
11,0,26,0,0,0,70
12,0,23,0,0,0,81
13,0,16,0,0,0,83
14,0,15,0,0,0,76
15,0,19,0,0,0,80
16,0,15,0,0,0,90
17,0,30,0,0,0,79
18,0,23,1,0,0,46
19,0,18,0,0,0,49
20,0,28,0,0,0,54
21,0,30,0,0,0,48
22,0,21,0,0,0,45
23,0,19,0,0,0,59
0,1,26,0,0,1,11
1,1,15,0,0,1,14
2,1,19,0,0,1,12
3,1,22,1,0,1,21
4,1,16,0,0,1,5
5,1,29,0,0,1,12
6,1,30,0,0,1,22
7,1,28,0,0,1,35
8,1,27,0,0,1,80
9,1,23,0,0,1,89
10,1,29,0,0,1,81
11,1,26,0,0,1,89
12,1,22,0,0,1,76
13,1,21,0,0,1,84
14,1,26,0,0,1,90
15,1,30,0,0,1,72
16,1,27,0,0,1,91
17,1,25,0,0,1,75
18,1,22,0,0,1,47
19,1,20,0,0,1,36
20,1,21,0,0,1,35
21,1,27,0,0,1,56
22,1,21,0,0,1,43
23,1,19,0,0,1,48
0,2,19,0,0,0,5
1,2,21,0,0,0,14
2,2,25,0,0,0,6
3,2,19,1,0,0,28
4,2,29,0,0,0,7
5,2,12,1,0,0,26
6,2,18,0,0,0,30
7,2,18,0,0,0,22
8,2,21,1,0,0,100
9,2,18,0,0,0,87
10,2,26,0,0,0,77
11,2,24,0,0,0,82
12,2,20,0,0,0,80
13,2,21,0,0,0,89
14,2,17,0,0,0,85
15,2,20,0,0,0,83
16,2,25,0,0,0,85
17,2,21,0,0,0,95
18,2,15,0,0,0,55
19,2,23,0,0,0,31
20,2,15,0,0,0,55
21,2,19,0,0,0,46
22,2,15,0,0,0,59
23,2,29,0,0,0,48
0,3,12,1,0,0,29
1,3,30,0,0,0,15
2,3,30,0,0,0,7
3,3,14,1,0,0,25
4,3,29,0,0,0,10
5,3,19,1,0,0,28
6,3,21,0,0,0,22
7,3,21,1,0,0,45
8,3,15,1,0,0,90
9,3,27,0,0,0,87
10,3,17,0,0,0,94
11,3,27,0,0,0,72
12,3,19,0,0,0,87
13,3,23,0,0,0,75
14,3,16,0,0,0,92
15,3,23,0,0,0,80
16,3,30,0,0,0,93
17,3,27,0,0,0,80
18,3,24,0,0,0,47
19,3,27,1,0,0,71
20,3,19,1,0,0,73
21,3,21,0,0,0,59
22,3,30,0,0,0,30
23,3,29,0,0,0,37
0,4,22,0,0,0,13
1,4,16,1,0,0,29
2,4,17,0,0,0,11
3,4,25,0,0,0,5
4,4,27,0,0,0,15
5,4,30,0,0,0,13
6,4,24,0,0,0,33
7,4,27,0,0,0,32
8,4,30,0,0,0,79
9,4,25,0,0,0,90
10,4,25,0,0,0,89
11,4,28,0,0,0,78
12,4,28,0,0,0,89
13,4,30,0,0,0,74
14,4,13,1,0,0,99
15,4,30,0,0,0,76
16,4,27,1,0,0,82
17,4,16,0,0,0,76
18,4,26,0,0,0,54
19,4,19,0,0,0,40
20,4,15,0,0,0,34
21,4,15,0,0,0,59
22,4,20,0,0,0,50
23,4,15,1,0,0,64
0,5,18,0,0,0,8
1,5,18,1,0,0,31
2,5,26,0,0,0,12
3,5,18,1,0,0,21
4,5,12,1,0,0,34
5,5,18,0,0,0,8
6,5,18,0,0,0,35
7,5,17,0,0,0,28
8,5,25,0,0,0,75
9,5,22,0,0,0,70
10,5,16,0,0,0,72
11,5,14,1,0,0,100
12,5,26,0,0,0,81
13,5,18,0,0,0,89
14,5,15,0,0,0,71
15,5,21,0,0,0,89
16,5,20,0,0,0,88
17,5,25,0,0,0,78
18,5,22,1,0,0,60
19,5,17,1,0,0,68
20,5,14,1,0,0,51
21,5,17,0,1,0,98
22,5,15,0,1,0,99
23,5,28,0,0,0,47
0,6,29,0,0,0,11
1,6,17,1,0,0,25
2,6,15,0,0,0,12
3,6,20,1,0,0,28
4,6,29,0,0,0,5
5,6,29,0,0,0,11
6,6,17,0,0,0,35
7,6,19,1,0,0,54
8,6,19,1,0,0,100
9,6,15,0,0,0,81
10,6,16,0,0,0,71
11,6,15,0,0,0,81
12,6,26,1,0,0,100
13,6,21,0,0,0,75
14,6,18,0,0,0,88
15,6,15,0,0,0,73
16,6,19,0,0,0,94
17,6,19,0,0,0,73
18,6,23,0,0,0,32
19,6,19,0,1,0,99
20,6,20,0,1,0,99
21,6,30,0,0,0,31
22,6,28,0,0,0,57
23,6,22,1,0,0,45
0,0,23,0,0,0,9
1,0,17,1,0,0,17
2,0,23,0,0,0,14
3,0,20,1,0,0,25
4,0,30,0,0,0,10
5,0,30,0,0,0,13
6,0,27,0,0,0,27
7,0,29,0,0,0,21
8,0,30,0,0,0,93
9,0,27,0,0,0,74
10,0,15,1,0,0,91
11,0,27,1,0,0,100
12,0,13,1,0,0,100
13,0,13,1,0,0,100
14,0,23,0,0,0,95
15,0,30,0,0,0,87
16,0,25,0,0,0,81
17,0,26,0,0,0,77
18,0,28,0,0,0,41
19,0,19,0,0,0,32
20,0,15,0,0,0,40
21,0,28,0,0,0,41
22,0,23,0,0,0,56
23,0,20,0,0,0,46
0,1,23,0,0,0,5
1,1,22,0,0,0,9
2,1,20,0,0,0,15
3,1,17,1,0,0,25
4,1,24,1,0,0,30
5,1,30,0,0,0,7
6,1,25,0,0,0,38
7,1,28,0,0,0,21
8,1,15,0,0,0,71
9,1,26,0,0,0,84
10,1,25,0,0,0,74
11,1,23,0,0,0,86
12,1,19,0,0,0,81
13,1,15,0,0,0,84
14,1,17,1,0,0,100
15,1,26,0,0,0,75
16,1,16,0,0,0,79
17,1,22,0,0,0,71
18,1,29,0,0,0,49
19,1,27,0,0,0,42
20,1,18,0,0,0,38
21,1,28,0,0,0,58
22,1,25,1,0,0,46
23,1,22,0,0,0,31
0,2,18,1,0,0,24
1,2,28,0,0,0,5
2,2,18,0,0,0,15
3,2,25,0,0,0,12
4,2,14,1,0,0,30
5,2,28,0,0,0,10
6,2,26,0,0,0,21
7,2,13,1,0,0,47
8,2,20,0,0,0,70
